uid,namedLocation,date,eventID,domainID,siteID,plotID,measuredBy,recordedBy,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,easting,northing,utmZone,elevation,elevationUncertainty,treesPresent,treesAbsentList,shrubsPresent,shrubsAbsentList,lianasPresent,lianasAbsentList,totalSampledAreaTrees,totalSampledAreaShrubSapling,totalSampledAreaLiana
e865cb83-fce9-40cc-bf39-6150d164d2c9,HARV_027.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_027,68d699c2b09c95cbce509408570754b7,68d699c2b09c95cbce509408570754b7,distributed,evergreenForest,42.430357,-72.253256,WGS84,725947.52,4701215.63,18N,182.3,0.2,NA,NA,NA,NA,NA,NA,400,400,400
7cc48953-54ea-476b-bad4-2c0f8d3663fc,HARV_027.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_027,68d699c2b09c95cbce509408570754b7,68d699c2b09c95cbce509408570754b7,distributed,evergreenForest,42.430357,-72.253256,WGS84,725947.52,4701215.63,18N,182.3,0.2,NA,NA,NA,NA,NA,NA,400,400,400
248bada2-acd7-4377-b08e-c0508dab4b6f,HARV_033.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_033,41e2e415cc3c6d2d1a79b3e73fa8def7,4d098ed91ef824984646145a9776e054,tower,deciduousForest,42.53831,-72.175606,WGS84,731936.03,4713413.55,18N,359,0.3,NA,NA,NA,NA,NA,NA,800,800,800
3d49cbe2-737b-408a-8210-c0fc8b684739,HARV_047.basePlot.vst,2015-07-29,vst_HARV_2015,D01,HARV,HARV_047,41e2e415cc3c6d2d1a79b3e73fa8def7,fc871354fbf5b2b8279f82b7e40032d2,tower,deciduousForest,42.536689,-72.175706,WGS84,731933.82,4713233.26,18N,367.3,0.4,NA,NA,NA,NA,NA,NA,800,800,800
936c6280-ecd2-478e-9782-e9eaab695ad4,HARV_016.basePlot.vst,2015-07-30,vst_HARV_2015,D01,HARV,HARV_016,68d699c2b09c95cbce509408570754b7,d9436f48cd2b0b8f203c6c0125e23a8f,distributed,woodyWetlands,42.45848,-72.232,WGS84,727594.26,4704395.49,18N,230.5,0.2,NA,NA,NA,NA,NA,NA,400,400,400
42f5ec04-35e5-4b81-869c-3c66484097c7,HARV_016.basePlot.vst,2015-07-30,vst_HARV_2015,D01,HARV,HARV_016,41e2e415cc3c6d2d1a79b3e73fa8def7,d9436f48cd2b0b8f203c6c0125e23a8f,distributed,woodyWetlands,42.45848,-72.232,WGS84,727594.26,4704395.49,18N,230.5,0.2,NA,NA,NA,NA,NA,NA,400,400,400
c262230a-a9cf-4f67-a608-cc0ee8fe8c97,HARV_016.basePlot.vst,2015-07-30,vst_HARV_2015,D01,HARV,HARV_016,68d699c2b09c95cbce509408570754b7,d9436f48cd2b0b8f203c6c0125e23a8f,distributed,woodyWetlands,42.45848,-72.232,WGS84,727594.26,4704395.49,18N,230.5,0.2,NA,NA,NA,NA,NA,NA,400,400,400
984a50c8-9dae-48cc-9253-4a6364c54abb,HARV_006.basePlot.vst,2015-08-24,vst_HARV_2015,D01,HARV,HARV_006,3e3a6efe33ef05b48d7a9e9f3f72bba0,3e3a6efe33ef05b48d7a9e9f3f72bba0,distributed,deciduousForest,42.403097,-72.253722,WGS84,726007.13,4698187.21,18N,188.5,0.3,NA,NA,NA,NA,NA,NA,400,400,400
c71227e7-b05c-4d40-a876-d0ef34bd9285,HARV_006.basePlot.vst,2015-08-26,vst_HARV_2015,D01,HARV,HARV_006,41e2e415cc3c6d2d1a79b3e73fa8def7,00dcd884fa3679b510ba68961ca9637c,distributed,deciduousForest,42.403097,-72.253722,WGS84,726007.13,4698187.21,18N,188.5,0.3,NA,NA,NA,NA,NA,NA,400,400,400
0ac1bd38-f264-4da6-9629-53293322add0,HARV_004.basePlot.vst,2015-08-27,vst_HARV_2015,D01,HARV,HARV_004,fc871354fbf5b2b8279f82b7e40032d2,00dcd884fa3679b510ba68961ca9637c,distributed,mixedForest,42.427091,-72.229737,WGS84,727894.17,4700915.85,18N,199.7,0.2,NA,NA,NA,NA,NA,NA,400,80,400
a0347e07-dbb0-4fd0-a24c-bbab6b104d00,HARV_006.basePlot.vst,2015-08-27,vst_HARV_2015,D01,HARV,HARV_006,41e2e415cc3c6d2d1a79b3e73fa8def7,00dcd884fa3679b510ba68961ca9637c,distributed,deciduousForest,42.403097,-72.253722,WGS84,726007.13,4698187.21,18N,188.5,0.3,NA,NA,NA,NA,NA,NA,400,400,400
46a8813a-8f58-4485-bca7-35d87e350c72,HARV_004.basePlot.vst,2015-08-27,vst_HARV_2015,D01,HARV,HARV_004,41e2e415cc3c6d2d1a79b3e73fa8def7,00dcd884fa3679b510ba68961ca9637c,distributed,mixedForest,42.427091,-72.229737,WGS84,727894.17,4700915.85,18N,199.7,0.2,NA,NA,NA,NA,NA,NA,400,80,400
ac2a46c4-8da3-461d-832c-c4af4e293fe9,HARV_008.basePlot.vst,2015-09-03,vst_HARV_2015,D01,HARV,HARV_008,ee812cb54b2e0419496295af6a99c3dd,ee812cb54b2e0419496295af6a99c3dd,distributed,deciduousForest,42.444569,-72.22608,WGS84,728131.58,4702866.59,18N,241.6,0.2,NA,NA,NA,NA,NA,NA,400,80,400
c2f7df74-4d8a-49b0-9002-f51a5b0cdafe,HARV_008.basePlot.vst,2015-09-03,vst_HARV_2015,D01,HARV,HARV_008,ee812cb54b2e0419496295af6a99c3dd,ee812cb54b2e0419496295af6a99c3dd,distributed,deciduousForest,42.444569,-72.22608,WGS84,728131.58,4702866.59,18N,241.6,0.2,NA,NA,NA,NA,NA,NA,400,80,400
912d89c1-1381-4c93-b428-c7b07f2cce6d,HARV_022.basePlot.vst,2015-09-03,vst_HARV_2015,D01,HARV,HARV_022,201239c79f68859821be3b816d69a79f,201239c79f68859821be3b816d69a79f,distributed,evergreenForest,42.434194,-72.198778,WGS84,730415.14,4701788.24,18N,188.1,0.2,NA,NA,NA,NA,NA,NA,400,200,400
afd2af51-4902-4e72-9b72-18c4e276d0b0,HARV_027.basePlot.vst,2015-09-16,vst_HARV_2015,D01,HARV,HARV_027,201239c79f68859821be3b816d69a79f,9a97c0579aacdd10243b8adb58774856,distributed,evergreenForest,42.430357,-72.253256,WGS84,725947.52,4701215.63,18N,182.3,0.2,NA,NA,NA,NA,NA,NA,400,400,400
7bf19710-a21e-4da1-a1a6-91e5fc8c63a8,HARV_008.basePlot.vst,2015-09-17,vst_HARV_2015,D01,HARV,HARV_008,41e2e415cc3c6d2d1a79b3e73fa8def7,ee812cb54b2e0419496295af6a99c3dd,distributed,deciduousForest,42.444569,-72.22608,WGS84,728131.58,4702866.59,18N,241.6,0.2,NA,NA,NA,NA,NA,NA,400,80,400
0f3e5d35-197f-4a98-a3df-0490d39c72f4,HARV_008.basePlot.vst,2015-09-17,vst_HARV_2015,D01,HARV,HARV_008,41e2e415cc3c6d2d1a79b3e73fa8def7,ee812cb54b2e0419496295af6a99c3dd,distributed,deciduousForest,42.444569,-72.22608,WGS84,728131.58,4702866.59,18N,241.6,0.2,NA,NA,NA,NA,NA,NA,400,80,400
727d5a20-6f51-4bf0-82f7-494c61d0fa78,HARV_020.basePlot.vst,2015-09-21,vst_HARV_2015,D01,HARV,HARV_020,3e3a6efe33ef05b48d7a9e9f3f72bba0,68d699c2b09c95cbce509408570754b7,distributed,woodyWetlands,42.436767,-72.228878,WGS84,727929.75,4701992.66,18N,225.4,0.3,NA,NA,NA,NA,NA,NA,400,200,400
9af1330d-aaf4-46db-b68c-7e005a54f337,HARV_020.basePlot.vst,2015-09-22,vst_HARV_2015,D01,HARV,HARV_020,352bf92fef709919c49b8bf3805baa96,68d699c2b09c95cbce509408570754b7,distributed,woodyWetlands,42.436767,-72.228878,WGS84,727929.75,4701992.66,18N,225.4,0.3,NA,NA,NA,NA,NA,NA,400,200,400
76cda930-0fcc-41ea-a4ca-c709a35db760,HARV_026.basePlot.vst,2015-09-22,vst_HARV_2015,D01,HARV,HARV_026,201239c79f68859821be3b816d69a79f,68d699c2b09c95cbce509408570754b7,distributed,evergreenForest,42.410787,-72.247263,WGS84,726511.02,4699058.39,18N,193.2,0.3,NA,NA,NA,NA,NA,NA,400,80,400
50a07ef3-1257-4441-8d50-e3455f5aa846,HARV_012.basePlot.vst,2015-09-22,vst_HARV_2015,D01,HARV,HARV_012,68d699c2b09c95cbce509408570754b7,352bf92fef709919c49b8bf3805baa96,distributed,deciduousForest,42.429498,-72.239809,WGS84,727056.85,4701156.14,18N,233.2,0.2,NA,NA,NA,NA,NA,NA,400,80,400
74ab204e-fe54-40c5-bb10-4493e663f188,HARV_023.basePlot.vst,2015-09-23,vst_HARV_2015,D01,HARV,HARV_023,fc871354fbf5b2b8279f82b7e40032d2,352bf92fef709919c49b8bf3805baa96,distributed,evergreenForest,42.41433,-72.2266,WGS84,728198.56,4699507.18,18N,170.9,0.2,NA,NA,NA,NA,NA,NA,400,80,400
c7dffbc6-1d07-4149-b6f9-8386ea1e5e5d,HARV_023.basePlot.vst,2015-09-23,vst_HARV_2015,D01,HARV,HARV_023,352bf92fef709919c49b8bf3805baa96,68d699c2b09c95cbce509408570754b7,distributed,evergreenForest,42.41433,-72.2266,WGS84,728198.56,4699507.18,18N,170.9,0.2,NA,NA,NA,NA,NA,NA,400,80,400
7ec69a6f-ef45-45e4-a97b-7bce06a64857,HARV_022.basePlot.vst,2015-09-23,vst_HARV_2015,D01,HARV,HARV_022,36de47b60876a5ee46ee294a4990dff2,201239c79f68859821be3b816d69a79f,distributed,evergreenForest,42.434194,-72.198778,WGS84,730415.14,4701788.24,18N,188.1,0.2,NA,NA,NA,NA,NA,NA,400,200,400
d81b0ea6-8c6a-4d21-9dc4-76a46c9e18dc,HARV_022.basePlot.vst,2015-09-24,vst_HARV_2015,D01,HARV,HARV_022,201239c79f68859821be3b816d69a79f,201239c79f68859821be3b816d69a79f,distributed,evergreenForest,42.434194,-72.198778,WGS84,730415.14,4701788.24,18N,188.1,0.2,NA,NA,NA,NA,NA,NA,400,200,400
28e7e956-d556-498e-9ace-5dfb09e44f5b,HARV_022.basePlot.vst,2015-09-24,vst_HARV_2015,D01,HARV,HARV_022,9cca4942df52e3597a14caaf5e78c3a7,201239c79f68859821be3b816d69a79f,distributed,evergreenForest,42.434194,-72.198778,WGS84,730415.14,4701788.24,18N,188.1,0.2,NA,NA,NA,NA,NA,NA,400,200,400
ddc28db3-4934-4c85-9848-c219f3358175,HARV_014.basePlot.vst,2015-09-29,vst_HARV_2015,D01,HARV,HARV_014,201239c79f68859821be3b816d69a79f,68d699c2b09c95cbce509408570754b7,distributed,mixedForest,42.471451,-72.265726,WGS84,724774.56,4705745.95,18N,201.4,0.2,NA,NA,NA,NA,NA,NA,400,80,400
57f88129-44a9-4170-88cc-101b4373c04f,HARV_024.basePlot.vst,2015-09-29,vst_HARV_2015,D01,HARV,HARV_024,201239c79f68859821be3b816d69a79f,201239c79f68859821be3b816d69a79f,distributed,woodyWetlands,42.460002,-72.250871,WGS84,726037.03,4704514.04,18N,175,0.1,NA,NA,NA,NA,NA,NA,400,80,400
530385a4-cf02-4024-ba45-901d388c56d8,HARV_016.basePlot.vst,2015-09-29,vst_HARV_2015,D01,HARV,HARV_016,68d699c2b09c95cbce509408570754b7,201239c79f68859821be3b816d69a79f,distributed,woodyWetlands,42.45848,-72.232,WGS84,727594.26,4704395.49,18N,230.5,0.2,NA,NA,NA,NA,NA,NA,400,80,400
52f774f8-bed0-4761-8640-a129fec348f5,HARV_014.basePlot.vst,2015-10-01,vst_HARV_2015,D01,HARV,HARV_014,201239c79f68859821be3b816d69a79f,68d699c2b09c95cbce509408570754b7,distributed,mixedForest,42.471451,-72.265726,WGS84,724774.56,4705745.95,18N,201.4,0.2,NA,NA,NA,NA,NA,NA,400,80,400
780d0ebb-4030-4081-bda9-eaca09ae5cea,HARV_021.basePlot.vst,2015-10-01,vst_HARV_2015,D01,HARV,HARV_021,201239c79f68859821be3b816d69a79f,fc871354fbf5b2b8279f82b7e40032d2,distributed,evergreenForest,42.45244,-72.2505,WGS84,726094.76,4703675.27,18N,174.6,0.2,NA,NA,NA,NA,NA,NA,400,400,400
beff04d7-963f-4ce8-ba0c-b2d547e4362d,HARV_016.basePlot.vst,2015-10-01,vst_HARV_2015,D01,HARV,HARV_016,68d699c2b09c95cbce509408570754b7,201239c79f68859821be3b816d69a79f,distributed,woodyWetlands,42.45848,-72.232,WGS84,727594.26,4704395.49,18N,230.5,0.2,NA,NA,NA,NA,NA,NA,400,80,400
1f4d8a04-4a79-4de2-a79f-76cfa57db751,HARV_043.basePlot.vst,2015-10-02,vst_HARV_2015,D01,HARV,HARV_043,caec9737320af922f669463cb0115b04,68d699c2b09c95cbce509408570754b7,tower,evergreenForest,42.541039,-72.17658,WGS84,731845.93,4713713.94,18N,354.7,0.3,NA,NA,NA,NA,NA,NA,800,400,800
b832e441-e5d2-4319-a850-7fbcf86c3014,HARV_037.basePlot.vst,2015-10-08,vst_HARV_2015,D01,HARV,HARV_037,201239c79f68859821be3b816d69a79f,8d6e06c36d180a9f5e15d5c752a03331,tower,evergreenForest,42.537318,-72.17932,WGS84,731634.69,4713293.22,18N,364.6,0.3,NA,NA,NA,NA,NA,NA,800,40,800
fcdcac97-8a8e-422f-a60a-fc9170f60207,HARV_045.basePlot.vst,2015-10-20,vst_HARV_2015,D01,HARV,HARV_045,9a97c0579aacdd10243b8adb58774856,8d6e06c36d180a9f5e15d5c752a03331,tower,deciduousForest,42.542085,-72.171299,WGS84,732275.73,4713844.57,18N,369.8,0.3,NA,NA,NA,NA,NA,NA,800,400,800
c05ca7de-5408-4ba5-a3c4-4d4623a9b000,HARV_045.basePlot.vst,2015-10-20,vst_HARV_2015,D01,HARV,HARV_045,d9436f48cd2b0b8f203c6c0125e23a8f,8d6e06c36d180a9f5e15d5c752a03331,tower,deciduousForest,42.542085,-72.171299,WGS84,732275.73,4713844.57,18N,369.8,0.3,NA,NA,NA,NA,NA,NA,800,400,800
deb5f753-cd9d-45f1-84b5-022450ccd2b3,HARV_036.basePlot.vst,2015-10-21,vst_HARV_2015,D01,HARV,HARV_036,68d699c2b09c95cbce509408570754b7,9a97c0579aacdd10243b8adb58774856,tower,deciduousForest,42.542132,-72.17313,WGS84,732125.2,4713844.77,18N,367.6,0.2,NA,NA,NA,NA,NA,NA,800,100,800
abcb8480-7708-4647-99e6-74a8f527e7a0,HARV_045.basePlot.vst,2015-10-21,vst_HARV_2015,D01,HARV,HARV_045,68d699c2b09c95cbce509408570754b7,8d6e06c36d180a9f5e15d5c752a03331,tower,deciduousForest,42.542085,-72.171299,WGS84,732275.73,4713844.57,18N,369.8,0.3,NA,NA,NA,NA,NA,NA,800,400,800
98497a74-2c4f-47b3-88fc-16180fb71fb5,HARV_038.basePlot.vst,2015-10-21,vst_HARV_2015,D01,HARV,HARV_038,8d6e06c36d180a9f5e15d5c752a03331,8d6e06c36d180a9f5e15d5c752a03331,tower,mixedForest,42.537345,-72.177876,WGS84,731753.17,4713300.17,18N,364.9,0.3,NA,NA,NA,NA,NA,NA,800,400,800
e59fb636-0110-43f1-944b-2231abc79474,HARV_036.basePlot.vst,2015-10-21,vst_HARV_2015,D01,HARV,HARV_036,68d699c2b09c95cbce509408570754b7,9a97c0579aacdd10243b8adb58774856,tower,deciduousForest,42.542132,-72.17313,WGS84,732125.2,4713844.77,18N,367.6,0.2,NA,NA,NA,NA,NA,NA,800,100,800
a57a7258-cd1a-463a-9c0a-ff9ea954965e,HARV_041.basePlot.vst,2015-10-21,vst_HARV_2015,D01,HARV,HARV_041,9a97c0579aacdd10243b8adb58774856,8d6e06c36d180a9f5e15d5c752a03331,tower,evergreenForest,42.536803,-72.180802,WGS84,731514.88,4713231.98,18N,363.9,0.4,NA,NA,NA,NA,NA,NA,800,400,800
e458afbf-dc44-488c-bb4f-0ca314a43d87,HARV_036.basePlot.vst,2015-10-22,vst_HARV_2015,D01,HARV,HARV_036,201239c79f68859821be3b816d69a79f,9a97c0579aacdd10243b8adb58774856,tower,deciduousForest,42.542132,-72.17313,WGS84,732125.2,4713844.77,18N,367.6,0.2,NA,NA,NA,NA,NA,NA,800,100,800
d0a3f148-1602-4cb5-9683-0fea18b41ab6,HARV_050.basePlot.vst,2015-10-22,vst_HARV_2015,D01,HARV,HARV_050,fc871354fbf5b2b8279f82b7e40032d2,8d6e06c36d180a9f5e15d5c752a03331,tower,mixedForest,42.536276,-72.179361,WGS84,731635.17,4713177.39,18N,366.5,0.3,NA,NA,NA,NA,NA,NA,800,400,800
456296cf-d1c6-465c-8e35-85da37cae73e,HARV_052.basePlot.vst,2015-10-22,vst_HARV_2015,D01,HARV,HARV_052,201239c79f68859821be3b816d69a79f,8d6e06c36d180a9f5e15d5c752a03331,tower,mixedForest,42.54214,-72.176565,WGS84,731843.09,4713836.25,18N,359.9,0.3,NA,NA,NA,NA,NA,NA,800,800,800
096cf55f-280b-4178-a2e1-dd4807959470,HARV_048.basePlot.vst,2015-10-22,vst_HARV_2015,D01,HARV,HARV_048,201239c79f68859821be3b816d69a79f,201239c79f68859821be3b816d69a79f,tower,mixedForest,42.54131,-72.178014,WGS84,731727.17,4713740.11,18N,359.9,0.5,NA,NA,NA,NA,NA,NA,800,400,800
5c3d60fe-454c-4430-a22c-d6f203cb14a6,HARV_049.basePlot.vst,2015-10-23,vst_HARV_2015,D01,HARV,HARV_049,fc871354fbf5b2b8279f82b7e40032d2,9a97c0579aacdd10243b8adb58774856,tower,mixedForest,42.535178,-72.17978,WGS84,731604.82,4713054.31,18N,370.6,0.3,NA,NA,NA,NA,NA,NA,800,400,800
0a59ac3c-2b79-418f-bc72-81ea4e403fcc,HARV_049.basePlot.vst,2015-10-26,vst_HARV_2015,D01,HARV,HARV_049,201239c79f68859821be3b816d69a79f,ee812cb54b2e0419496295af6a99c3dd,tower,mixedForest,42.535178,-72.17978,WGS84,731604.82,4713054.31,18N,370.6,0.3,NA,NA,NA,NA,NA,NA,800,400,800
068625d9-25e0-4169-974b-c4d105b5aa29,HARV_047.basePlot.vst,2015-10-26,vst_HARV_2015,D01,HARV,HARV_047,201239c79f68859821be3b816d69a79f,9a97c0579aacdd10243b8adb58774856,tower,deciduousForest,42.536689,-72.175706,WGS84,731933.82,4713233.26,18N,367.3,0.4,NA,NA,NA,NA,NA,NA,800,100,800
7dfdeee8-4f81-4eb6-b3f7-0af5ef8a34f5,HARV_044.basePlot.vst,2015-10-27,vst_HARV_2015,D01,HARV,HARV_044,68d699c2b09c95cbce509408570754b7,9a97c0579aacdd10243b8adb58774856,tower,deciduousForest,42.535382,-72.176499,WGS84,731873.53,4713085.95,18N,366.6,0.3,NA,NA,NA,NA,NA,NA,800,100,800
9568be58-eb4a-4321-b94e-0f60dec9fb64,HARV_046.basePlot.vst,2015-11-03,vst_HARV_2015,D01,HARV,HARV_046,8d6e06c36d180a9f5e15d5c752a03331,9a97c0579aacdd10243b8adb58774856,tower,mixedForest,42.537915,-72.180751,WGS84,731514.96,4713355.6,18N,360.8,0.2,NA,NA,NA,NA,NA,NA,800,40,800
7b0f8d5d-2002-4ad7-8a87-bc769db5faa6,HARV_040.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_040,caec9737320af922f669463cb0115b04,9a97c0579aacdd10243b8adb58774856,tower,mixedForest,42.539927,-72.175934,WGS84,731903.1,4713592.22,18N,342.2,0.3,NA,NA,NA,NA,NA,NA,800,4,800
2e03b072-6055-4785-9294-2c4089dda07a,HARV_046.basePlot.vst,2015-11-04,vst_HARV_2015,D01,HARV,HARV_046,caec9737320af922f669463cb0115b04,9a97c0579aacdd10243b8adb58774856,tower,mixedForest,42.537915,-72.180751,WGS84,731514.96,4713355.6,18N,360.8,0.2,NA,NA,NA,NA,NA,NA,800,40,800
19e145da-649c-4c70-b116-f7ab164db1d3,HARV_033.basePlot.vst,2015-11-05,vst_HARV_2015,D01,HARV,HARV_033,9a97c0579aacdd10243b8adb58774856,9a97c0579aacdd10243b8adb58774856,tower,deciduousForest,42.53831,-72.175606,WGS84,731936.03,4713413.55,18N,359,0.3,NA,NA,NA,NA,NA,NA,800,400,800
e6c3d5c6-9043-4793-9454-e722dc5957ed,HARV_051.basePlot.vst,2015-11-05,vst_HARV_2015,D01,HARV,HARV_051,8d6e06c36d180a9f5e15d5c752a03331,9a97c0579aacdd10243b8adb58774856,tower,mixedForest,42.53409,-72.179145,WGS84,731661,4712935.23,18N,368.2,0.5,NA,NA,NA,NA,NA,NA,800,400,800
34c59c23-ead7-4751-8ad1-699dc811e808,HARV_034.basePlot.vst,2015-11-13,vst_HARV_2015,D01,HARV,HARV_034,caec9737320af922f669463cb0115b04,9a97c0579aacdd10243b8adb58774856,tower,evergreenForest,42.535693,-72.177962,WGS84,731752.23,4713116.48,18N,372.9,0.2,NA,NA,NA,NA,NA,NA,800,40,800
eb443459-0f99-428f-9af5-4bc1b9affa5b,HARV_039.basePlot.vst,2015-11-17,vst_HARV_2015,D01,HARV,HARV_039,caec9737320af922f669463cb0115b04,9a97c0579aacdd10243b8adb58774856,tower,mixedForest,42.533244,-72.177698,WGS84,731782.97,4712845.24,18N,382,0.4,NA,NA,NA,NA,NA,NA,800,400,800
4e894ea3-7105-4031-b62b-b9c5173c943f,HARV_042.basePlot.vst,2015-11-18,vst_HARV_2015,D01,HARV,HARV_042,201239c79f68859821be3b816d69a79f,caec9737320af922f669463cb0115b04,tower,mixedForest,42.53418,-72.176562,WGS84,731872.81,4712952.29,18N,368.8,0.3,NA,NA,NA,NA,NA,NA,800,40,800
58e17827-1d50-4596-ad05-bfff6cea426a,HARV_042.basePlot.vst,2016-07-25,vst_HARV_2016,D01,HARV,HARV_042,5a5381f8a9c49e933ae232f23570e02d,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,mixedForest,42.53418,-72.176562,WGS84,731872.81,4712952.29,18N,368.8,0.3,Y,presentInAll,Y,NA,N,NA,800,40,800
fd597652-c495-4c6e-92db-a1984d5dfdd5,HARV_039.basePlot.vst,2016-07-25,vst_HARV_2016,D01,HARV,HARV_039,5a5381f8a9c49e933ae232f23570e02d,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,mixedForest,42.533244,-72.177698,WGS84,731782.97,4712845.24,18N,382,0.4,Y,presentInAll,N,NA,N,NA,800,400,800
7c872939-69be-4502-ab32-03cc701087f4,HARV_045.basePlot.vst,2016-07-25,vst_HARV_2016,D01,HARV,HARV_045,3e3a6efe33ef05b48d7a9e9f3f72bba0,5a5381f8a9c49e933ae232f23570e02d,tower,deciduousForest,42.542085,-72.171299,WGS84,732275.73,4713844.57,18N,369.8,0.3,Y,presentInAll,N,NA,N,NA,800,400,800
1dfc44c0-4156-4776-9308-88328b700b52,HARV_036.basePlot.vst,2016-07-25,vst_HARV_2016,D01,HARV,HARV_036,3e3a6efe33ef05b48d7a9e9f3f72bba0,5a5381f8a9c49e933ae232f23570e02d,tower,deciduousForest,42.542132,-72.17313,WGS84,732125.2,4713844.77,18N,367.6,0.2,Y,presentInAll,N,NA,N,NA,800,100,800
9817bc05-f1a3-4f9c-a50d-2596a84b08b0,HARV_039.basePlot.vst,2016-07-25,vst_HARV_2016,D01,HARV,HARV_039,5a5381f8a9c49e933ae232f23570e02d,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,mixedForest,42.533244,-72.177698,WGS84,731782.97,4712845.24,18N,382,0.4,Y,NA,N,NA,N,NA,800,400,800
1b915f15-f032-4956-9636-39f21ba02a12,HARV_034.basePlot.vst,2016-07-26,vst_HARV_2016,D01,HARV,HARV_034,31fb93825ff2ca2dd9986bf9760b15af,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,evergreenForest,42.535693,-72.177962,WGS84,731752.23,4713116.48,18N,372.9,0.2,Y,presentInAll,N,NA,N,NA,800,800,800
391974c4-d1f4-44c7-84b1-95ffc22e291c,HARV_033.basePlot.vst,2016-07-26,vst_HARV_2016,D01,HARV,HARV_033,3e3a6efe33ef05b48d7a9e9f3f72bba0,31fb93825ff2ca2dd9986bf9760b15af,tower,deciduousForest,42.53831,-72.175606,WGS84,731936.03,4713413.55,18N,359,0.3,Y,presentInAll,Y,NA,N,NA,800,400,800
fdc342f0-51df-40ce-a437-a15b4b2f6270,HARV_044.basePlot.vst,2016-07-26,vst_HARV_2016,D01,HARV,HARV_044,3e3a6efe33ef05b48d7a9e9f3f72bba0,31fb93825ff2ca2dd9986bf9760b15af,tower,deciduousForest,42.535382,-72.176499,WGS84,731873.53,4713085.95,18N,366.6,0.3,Y,presentInAll,Y,presentInAll,N,NA,800,100,800
ddeb1ebd-5b3e-4a31-b3c0-9f603c31bf08,HARV_047.basePlot.vst,2016-07-26,vst_HARV_2016,D01,HARV,HARV_047,3e3a6efe33ef05b48d7a9e9f3f72bba0,31fb93825ff2ca2dd9986bf9760b15af,tower,deciduousForest,42.536689,-72.175706,WGS84,731933.82,4713233.26,18N,367.3,0.4,Y,presentInAll,Y,NA,N,NA,800,100,800
e5ac337e-1729-48f6-89b7-fdf4e303866d,HARV_049.basePlot.vst,2016-07-27,vst_HARV_2016,D01,HARV,HARV_049,5a5381f8a9c49e933ae232f23570e02d,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,mixedForest,42.535178,-72.17978,WGS84,731604.82,4713054.31,18N,370.6,0.3,Y,presentInAll,Y,NA,N,NA,800,400,800
d9e0ee02-a829-437f-a1ba-e64c53331653,HARV_050.basePlot.vst,2016-07-27,vst_HARV_2016,D01,HARV,HARV_050,5a5381f8a9c49e933ae232f23570e02d,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,mixedForest,42.536276,-72.179361,WGS84,731635.17,4713177.39,18N,366.5,0.3,Y,presentInAll,Y,NA,N,NA,800,400,800
09d321e1-202c-47c8-b6a3-1fa37653bce6,HARV_038.basePlot.vst,2016-07-27,vst_HARV_2016,D01,HARV,HARV_038,5a5381f8a9c49e933ae232f23570e02d,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,mixedForest,42.537345,-72.177876,WGS84,731753.17,4713300.17,18N,364.9,0.3,Y,presentInAll,Y,NA,N,NA,800,400,800
fef54012-e5e7-4ff1-b168-b462cd7edfa1,HARV_051.basePlot.vst,2016-07-27,vst_HARV_2016,D01,HARV,HARV_051,3e3a6efe33ef05b48d7a9e9f3f72bba0,5a5381f8a9c49e933ae232f23570e02d,tower,mixedForest,42.53409,-72.179145,WGS84,731661,4712935.23,18N,368.2,0.5,Y,presentInAll,Y,presentInAll,N,NA,800,800,800
a0babdfc-0c23-49d3-870a-071357b3f2be,HARV_037.basePlot.vst,2016-07-27,vst_HARV_2016,D01,HARV,HARV_037,5a5381f8a9c49e933ae232f23570e02d,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,evergreenForest,42.537318,-72.17932,WGS84,731634.69,4713293.22,18N,364.6,0.3,Y,presentInAll,N,NA,N,NA,800,800,800
cd72bf61-2c6e-48a1-b7c1-a648bff2feab,HARV_041.basePlot.vst,2016-07-27,vst_HARV_2016,D01,HARV,HARV_041,5a5381f8a9c49e933ae232f23570e02d,3e3a6efe33ef05b48d7a9e9f3f72bba0,tower,evergreenForest,42.536803,-72.180802,WGS84,731514.88,4713231.98,18N,363.9,0.4,Y,presentInAll,Y,presentInAll,N,NA,800,400,800
cbb736a0-c5d6-4f4a-9c28-ae2d94472c0f,HARV_043.basePlot.vst,2016-07-28,vst_HARV_2016,D01,HARV,HARV_043,3e3a6efe33ef05b48d7a9e9f3f72bba0,b10d835c1def5a77557be2b76be9340e,tower,evergreenForest,42.541039,-72.17658,WGS84,731845.93,4713713.94,18N,354.7,0.3,Y,presentInAll,N,NA,N,NA,800,400,800
